"MATERIAL BASICO","UNIDAD DE OBRA",SUBCAPITULO,CAPITULO
CODIGO,ud,"NOMBRE MATERIAL",CANTIDAD,PRECIO,IMPORTE,CODIGO,ud,NOMBRE,CANTIDAD,CODIGO,NOMBRE,CODIGO,NOMBRE
P05EH020,u,"Placa prefab.hormigón 150x33 cm",2,E09ISB020,u,"REMATE CHIMENEA P/FÁBRICA REVEST.",2," "," ",E09#,CUBIERTAS
P05EW185,m,"Listón madera  pino 25x40x60 mm",2.776,E09ICP100,m2,"TEJA CERÁMICA PLANA S/RASTREL+LVM",138.8," "," ",E09#,CUBIERTAS
P05PW095,m2,"Plancha zinc e/0,66 mm",5.1428,E09ISJ010,m,"BABERO ZINC 40 cm",11.18," "," ",E09#,CUBIERTAS
P05TC102,u,"Teja curva rojo 40x20",18,E09ISB020,u,"REMATE CHIMENEA P/FÁBRICA REVEST.",2," "," ",E09#,CUBIERTAS
P05TC235,u,"Teja curva ventilación color rojo",0.12,E09ISB020,u,"REMATE CHIMENEA P/FÁBRICA REVEST.",2," "," ",E09#,CUBIERTAS
P05TP010,u,"Teja plana roja 43x26 cm",1665.6,E09ICP100,m2,"TEJA CERÁMICA PLANA S/RASTREL+LVM",138.8," "," ",E09#,CUBIERTAS
P05TWM080,u,"Caballete teja plana 46x29cm",29.37,E09ISD140,m,"CUMBRERA/LIMA TEJA PLANA",9.79," "," ",E09#,CUBIERTAS
P05TWX270,u,"Teja remate lateral cerámica roja",112.596,E09ISH040,m,"REMATE LATERAL TEJA",34.12," "," ",E09#,CUBIERTAS
P06BA020,kg,"Adhesivo Impridan 500",83.28,E09ICP100,m2,"TEJA CERÁMICA PLANA S/RASTREL+LVM",138.8," "," ",E09#,CUBIERTAS
P06BG080,m2,"Lámina drenante Danodren H-15",135.96,E03DMS010,m2,"MEMBRANA DRENANTE P.E.A.D. SUELO H-15",123.6," "," ",E03#,"RED DE SANEAMIENTO"
P06BG081,m2,"Lámina drenante Danodren H-15 plus",0,E03DMP020,m2,"MEMBRANA DRENANTE P.E.A.D. VERT.H-15 PLUS",0," "," ",E03#,"RED DE SANEAMIENTO"
P06BG081,m2,"Lámina drenante Danodren H-15 plus",38.5,E03DMP020,m2,"MEMBRANA DRENANTE P.E.A.D. VERT.H-15 PLUS",35," "," ",E10#,"AISLAMIENTO E IMPERMEABILIZACIÓN"
P06BG320,m2,"Fieltro geotextil 125 g/m2",133.2,E03ODP040,m,"TUBO DRENAJE PE-AD CORRUGADO DOBLE D=110 mm",60," "," ",E03#,"RED DE SANEAMIENTO"
P06BI020,kg,"Imprim.asfáltica Curidan",41.64,E09ICP100,m2,"TEJA CERÁMICA PLANA S/RASTREL+LVM",138.8," "," ",E09#,CUBIERTAS
P06BS780,m2,"Lam. autoadhesiva SELF DAN BTM",152.68,E09ICP100,m2,"TEJA CERÁMICA PLANA S/RASTREL+LVM",138.8," "," ",E09#,CUBIERTAS
P06SI020,kg,"Adhesivo de contacto BA 007",69.663,E10IES010,m2,"IMPERMEABILIZACIÓN LÁMINA CAUCHO EPDM 1,35mm",63.33," "," ",E10#,"AISLAMIENTO E IMPERMEABILIZACIÓN"
P06SL043,m2,"Lámina EPDM 1,35 mm",66.4965,E10IES010,m2,"IMPERMEABILIZACIÓN LÁMINA CAUCHO EPDM 1,35mm",63.33," "," ",E10#,"AISLAMIENTO E IMPERMEABILIZACIÓN"
P06WW460,m2,"Barrera de vapor Sarnavap 1000 E",161.8625,E10ATB050,m2,"BARRERA DE VAPOR",140.75," "," ",E10#,"AISLAMIENTO E IMPERMEABILIZACIÓN"
P07TC030,m2,"Placa vidrio celular de 450x300x13 mm",206.85,E10AEU100,ml,"AISLAMIENTO TÉRMICO ROT. PUENTE TÉRMICO ARRANQUE MUROS",68.95," "," ",E10#,"AISLAMIENTO E IMPERMEABILIZACIÓN"
P07TF010,m3,"Insulfado de celulosa",36,E10AET170,m3,"AISLAMIENTO CELULOSA INSUFLADA EN SECO",30," "," ",E10#,"AISLAMIENTO E IMPERMEABILIZACIÓN"
P07TH050,m2,"Placa corcho negro 80 mm",428.169,E10AET300,m2,"AISLAMIENTO CORCHO NEGRO EN PLACAS 160 mm FACHADA",203.89," "," ",E10#,"AISLAMIENTO E IMPERMEABILIZACIÓN"
P07TH050,m2,"Placa corcho negro 80 mm",194.376,E10AET310,m2,"AISLAMIENTO CORCHO NEGRO EN PLACAS 160 mm CUBIERTA",92.56," "," ",E10#,"AISLAMIENTO E IMPERMEABILIZACIÓN"
P07TV300,m2,"Manta vidrio IBR desnudo e=100mm 10000x1200",145.74,E09ICP100,m2,"TEJA CERÁMICA PLANA S/RASTREL+LVM",138.8," "," ",E09#,CUBIERTAS
P08EXC030,m2,"Baldosín catalán 20x20 cm",46.46,E11ECB035,m2,"SOLADO BALDOSÍN CATALÁN 20x20cm C/RODAPIÉ",40.4," "," ",E11#,PAVIMENTOS
P08EXP202,m,"Rodapie catalán 20x8 cm",44.44,E11ECB035,m2,"SOLADO BALDOSÍN CATALÁN 20x20cm C/RODAPIÉ",40.4," "," ",E11#,PAVIMENTOS
P08MA060,u,"Material auxiliar colocación tarima",79.7,E11RMR010,m2,"TARIMA ROBLE SOBRE RASTREL 120/140x19mm.",79.7," "," ",E11#,PAVIMENTOS
P08MA070,m,"Rastrel pino 75x25 mm.",371.402,E11RMR010,m2,"TARIMA ROBLE SOBRE RASTREL 120/140x19mm.",79.7," "," ",E11#,PAVIMENTOS
P08MT010,m2,"Tarima maciza s/barniz. Roble 120/140x19mm",83.685,E11RMR010,m2,"TARIMA ROBLE SOBRE RASTREL 120/140x19mm.",79.7," "," ",E11#,PAVIMENTOS
P09ABC010,m2,"Azulejo blanco 15x15 cm",32.7705,E12AC020,m2,"ALICATADO AZULEJO BLANCO 15x15cm REC.ADHESIVO",31.21," "," ",E12#,"ALICATADOS, CHAPADOS Y PREFABRICADOS"
P09ABC040,m2,"Azulejo color 15x15 cm",0,E12AC040,m2,"ALICATADO AZULEJO COLOR 15x15cm REC.ADHESIVO",0," "," ",E27#,"PINTURAS Y TRAT. ESPECÍFICOS"
P11AH030,ud,"P.armario lisa ALM p.melix/mukali",17.01,E13MAL030,m2,"FTE.ARM/MAL.LISO H.PINO MELIX/MUKALI",22.68," "," ",E13#,"CARPINTERÍA DE MADERA"
P11AH070,ud,"P.maleter.lisa MLM p.melix/mukali",17.01,E13MAL030,m2,"FTE.ARM/MAL.LISO H.PINO MELIX/MUKALI",22.68," "," ",E13#,"CARPINTERÍA DE MADERA"
P11CA005,ud,"P.paso CLM pino melix/mukali",6,E13EPL060,ud,"P.P. LISA MACIZA P.MELIX/MUKALI",6," "," ",E13#,"CARPINTERÍA DE MADERA"
P11EB010,ud,"Puerta ent. blind. EBL p.país/sapelly",1,E13EEB010,ud,"P.E. BLINDADA P.PAÍS P/PINTAR/LACAR",1," "," ",E13#,"CARPINTERÍA DE MADERA"
P11HB010,ud,"Bisagra seguridad larga p.entra.",4,E13EEB010,ud,"P.E. BLINDADA P.PAÍS P/PINTAR/LACAR",1," "," ",E13#,"CARPINTERÍA DE MADERA"
P11HB090,ud,"Tornillo segur.cerco 152mm.codi.",4,E13EEB010,ud,"P.E. BLINDADA P.PAÍS P/PINTAR/LACAR",1," "," ",E13#,"CARPINTERÍA DE MADERA"
P11HM020,ud,"Mirilla latón super gran angular",1,E13EEB010,ud,"P.E. BLINDADA P.PAÍS P/PINTAR/LACAR",1," "," ",E13#,"CARPINTERÍA DE MADERA"
P11HS020,ud,"C.seguridad c/largo frente al.3p",1,E13EEB010,ud,"P.E. BLINDADA P.PAÍS P/PINTAR/LACAR",1," "," ",E13#,"CARPINTERÍA DE MADERA"
P11HT010,ud,"Tirador p.entrada latón labrado",1,E13EEB010,ud,"P.E. BLINDADA P.PAÍS P/PINTAR/LACAR",1," "," ",E13#,"CARPINTERÍA DE MADERA"
P11JT020,ud,"Tirador armario de latón",17.01,E13MAL030,m2,"FTE.ARM/MAL.LISO H.PINO MELIX/MUKALI",22.68," "," ",E13#,"CARPINTERÍA DE MADERA"
P11JT080,ud,"Tirador maletero de latón",17.01,E13MAL030,m2,"FTE.ARM/MAL.LISO H.PINO MELIX/MUKALI",22.68," "," ",E13#,"CARPINTERÍA DE MADERA"
P11JW020,ud,"Imán de cierre blanco/marrón 42 mm.",34.02,E13MAL030,m2,"FTE.ARM/MAL.LISO H.PINO MELIX/MUKALI",22.68," "," ",E13#,"CARPINTERÍA DE MADERA"
P11PM030,m.,"Galce p. melix macizo 110x30 mm.",5.5,E13EEB010,ud,"P.E. BLINDADA P.PAÍS P/PINTAR/LACAR",1," "," ",E13#,"CARPINTERÍA DE MADERA"
P11PP010,m.,"Precerco de pino 70x35 mm.",31.8,E13EPL060,ud,"P.P. LISA MACIZA P.MELIX/MUKALI",6," "," ",E13#,"CARPINTERÍA DE MADERA"
P11PP010,m.,"Precerco de pino 70x35 mm.",65.772,E13MAL030,m2,"FTE.ARM/MAL.LISO H.PINO MELIX/MUKALI",22.68," "," ",E13#,"CARPINTERÍA DE MADERA"
P11PP010,m.,"Precerco de pino 70x35 mm.",126,E13RSL020,m2,"CARP.EXT.PINO MELIX P/BARNIZ.",31.5," "," ",E13#,"CARPINTERÍA DE MADERA"
P11PP030,m.,"Precerco de pino 110x45 mm.",5.3,E13EEB010,ud,"P.E. BLINDADA P.PAÍS P/PINTAR/LACAR",1," "," ",E13#,"CARPINTERÍA DE MADERA"
P11PR010,m.,"Galce DM R.pino melix 70x30 mm.",33,E13EPL060,ud,"P.P. LISA MACIZA P.MELIX/MUKALI",6," "," ",E13#,"CARPINTERÍA DE MADERA"
P11PR010,m.,"Galce DM R.pino melix 70x30 mm.",65.772,E13MAL030,m2,"FTE.ARM/MAL.LISO H.PINO MELIX/MUKALI",22.68," "," ",E13#,"CARPINTERÍA DE MADERA"
P11RB040,ud,"Pernio latón 80/95 mm. codillo",18,E13EPL060,ud,"P.P. LISA MACIZA P.MELIX/MUKALI",6," "," ",E13#,"CARPINTERÍA DE MADERA"
P11RB070,ud,"Pernio latón plano 80x52 mm.",83.916,E13MAL030,m2,"FTE.ARM/MAL.LISO H.PINO MELIX/MUKALI",22.68," "," ",E13#,"CARPINTERÍA DE MADERA"
P11RB070,ud,"Pernio latón plano 80x52 mm.",189,E13RSL020,m2,"CARP.EXT.PINO MELIX P/BARNIZ.",31.5," "," ",E13#,"CARPINTERÍA DE MADERA"
P11RP020,ud,"Pomo latón pul.brillo c/resbalón",6,E13EPL060,ud,"P.P. LISA MACIZA P.MELIX/MUKALI",6," "," ",E13#,"CARPINTERÍA DE MADERA"
P11TL010,m.,"Tapajunt. DM LR pino melix 70x10",66,E13EPL060,ud,"P.P. LISA MACIZA P.MELIX/MUKALI",6," "," ",E13#,"CARPINTERÍA DE MADERA"
P11TM010,m.,"Tapajunt. LM pino melix 70x12",126,E13RSL020,m2,"CARP.EXT.PINO MELIX P/BARNIZ.",31.5," "," ",E13#,"CARPINTERÍA DE MADERA"
P11TM020,m.,"Tapajunt. LM pino melix 85x15",11,E13EEB010,ud,"P.E. BLINDADA P.PAÍS P/PINTAR/LACAR",1," "," ",E13#,"CARPINTERÍA DE MADERA"
P11TM100,m.,"Tapeta contrachap.pino 70x4 mm.",49.896,E13MAL030,m2,"FTE.ARM/MAL.LISO H.PINO MELIX/MUKALI",22.68," "," ",E13#,"CARPINTERÍA DE MADERA"
P11TR010,m.,"Tapajunt. DM MR pino melix 70x10",49.896,E13MAL030,m2,"FTE.ARM/MAL.LISO H.PINO MELIX/MUKALI",22.68," "," ",E13#,"CARPINTERÍA DE MADERA"
P11WH010,ud,"Cremona dorada tabla",31.5,E13RSL020,m2,"CARP.EXT.PINO MELIX P/BARNIZ.",31.5," "," ",E13#,"CARPINTERÍA DE MADERA"
P11WP080,ud,"Tornillo ensamble zinc/pavón",108,E13EPL060,ud,"P.P. LISA MACIZA P.MELIX/MUKALI",6," "," ",E13#,"CARPINTERÍA DE MADERA"
P11WP080,ud,"Tornillo ensamble zinc/pavón",498.96,E13MAL030,m2,"FTE.ARM/MAL.LISO H.PINO MELIX/MUKALI",22.68," "," ",E13#,"CARPINTERÍA DE MADERA"
P11WP080,ud,"Tornillo ensamble zinc/pavón",283.5,E13RSL020,m2,"CARP.EXT.PINO MELIX P/BARNIZ.",31.5," "," ",E13#,"CARPINTERÍA DE MADERA"
P11XA020,m2,"Carp.ext.pino melix p/barniz.",31.5,E13RSL020,m2,"CARP.EXT.PINO MELIX P/BARNIZ.",31.5," "," ",E13#,"CARPINTERÍA DE MADERA"
P14BA040,m2,"Securit incoloro 8 mm",23.5404,E16CLA040,m2,"SECURIT INCOLORO 8 mm",23.4," "," ",E16#,"VIDRIERÍA Y TRASLÚCIDOS"
P14BP010,u,"Puerta templada luna inc. 2190x896",1,E16CPA010,u,"PUERTA TEMPLADA INCOL. 2190x896",1," "," ",E16#,"VIDRIERÍA Y TRASLÚCIDOS"
P14BP120,u,"Pernio alto 54 mm",1,E16CPA010,u,"PUERTA TEMPLADA INCOL. 2190x896",1," "," ",E16#,"VIDRIERÍA Y TRASLÚCIDOS"
P14BP130,u,"Pernio bajo 54 mm",1,E16CPA010,u,"PUERTA TEMPLADA INCOL. 2190x896",1," "," ",E16#,"VIDRIERÍA Y TRASLÚCIDOS"
P14BP140,u,"Punto de giro alto",1,E16CPA010,u,"PUERTA TEMPLADA INCOL. 2190x896",1," "," ",E16#,"VIDRIERÍA Y TRASLÚCIDOS"
P14BP150,u,"Punto de giro bajo",1,E16CPA010,u,"PUERTA TEMPLADA INCOL. 2190x896",1," "," ",E16#,"VIDRIERÍA Y TRASLÚCIDOS"
P14BP160,u,"Tapa de freno",1,E16CPA010,u,"PUERTA TEMPLADA INCOL. 2190x896",1," "," ",E16#,"VIDRIERÍA Y TRASLÚCIDOS"
P14BP170,u,"Caja de freno",1,E16CPA010,u,"PUERTA TEMPLADA INCOL. 2190x896",1," "," ",E16#,"VIDRIERÍA Y TRASLÚCIDOS"
P14BP180,u,"Mecanismo freno",1,E16CPA010,u,"PUERTA TEMPLADA INCOL. 2190x896",1," "," ",E16#,"VIDRIERÍA Y TRASLÚCIDOS"
P14BP190,u,"Cerradura llave y manivela",1,E16CPA010,u,"PUERTA TEMPLADA INCOL. 2190x896",1," "," ",E16#,"VIDRIERÍA Y TRASLÚCIDOS"
P14EGD030,m2,"AislaGlas Guardian Sun Neutro 6/10,12,16/4",11.04588,E16EGD030,m2,"AISLAGLAS GUARDIAN SUN NEUTRO 6/10,12,16/4",10.98," "," ",E16#,"VIDRIERÍA Y TRASLÚCIDOS"
P14EGD040,m2,"AislaGlas Guardian Sun Neutro 4/10,12,16/33.1",13.35968,E16EGD040,m2,"AISLAGLAS GUARDIAN SUN NEUTRO 4/10,12,16/33.1",13.28," "," ",E16#,"VIDRIERÍA Y TRASLÚCIDOS"
P14KW055,m,"Sellado con silicona incolora",81.9,E16CLA040,m2,"SECURIT INCOLORO 8 mm",23.4," "," ",E16#,"VIDRIERÍA Y TRASLÚCIDOS"
P14KW055,m,"Sellado con silicona incolora",76.86,E16EGD030,m2,"AISLAGLAS GUARDIAN SUN NEUTRO 6/10,12,16/4",10.98," "," ",E16#,"VIDRIERÍA Y TRASLÚCIDOS"
P14KW055,m,"Sellado con silicona incolora",92.96,E16EGD040,m2,"AISLAGLAS GUARDIAN SUN NEUTRO 4/10,12,16/33.1",13.28," "," ",E16#,"VIDRIERÍA Y TRASLÚCIDOS"
P25MA030,l,"Imp. p. abierto fungi. incol.",6.636,E27MU010,m2,"LASUR SATINADO TRANSPARENTE F./ACAB. EXT.",66.36," "," ",E27#,"PINTURAS Y TRAT. ESPECÍFICOS"
P25MS010,l,"L. satin.trans.f./acab.ext.b.disolvente",4.44612,E27MU010,m2,"LASUR SATINADO TRANSPARENTE F./ACAB. EXT.",66.36," "," ",E27#,"PINTURAS Y TRAT. ESPECÍFICOS"
P25MW010,l,"Barniz poliuret. monocomp. parquet-madera",71.73,E11RMR010,m2,"TARIMA ROBLE SOBRE RASTREL 120/140x19mm.",79.7," "," ",E11#,PAVIMENTOS
P25OW040,l,"Imprimación granulosa",38.8775,E27EC010,m2,"PINTURA A LA CAL PARA INTERIOR",311.02," "," ",E27#,"PINTURAS Y TRAT. ESPECÍFICOS"
P25VC095,l,"Pintura a la cal",77.755,E27EC010,m2,"PINTURA A LA CAL PARA INTERIOR",311.02," "," ",E27#,"PINTURAS Y TRAT. ESPECÍFICOS"
P25WW220,u,"Pequeño material",13.272,E27MU010,m2,"LASUR SATINADO TRANSPARENTE F./ACAB. EXT.",66.36," "," ",E27#,"PINTURAS Y TRAT. ESPECÍFICOS"
P32EC040,ud,"Absorción de agua,ladrillos",1,E29KL020,ud,"ENSAYO NORMAL LADRILLOS REVESTIR",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32EC050,ud,"Succión, ladrillos",1,E29KL020,ud,"ENSAYO NORMAL LADRILLOS REVESTIR",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32EC080,ud,"Masa, ladrillos",1,E29KL020,ud,"ENSAYO NORMAL LADRILLOS REVESTIR",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32EC140,ud,"Resistencia a compresión, ladrillos",1,E29KL020,ud,"ENSAYO NORMAL LADRILLOS REVESTIR",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32HC830,ud,"Sección equiv / desviación de masa, aceros",1,E29BCS010,ud,"ENSAYO COMPLETO ACERO CORRUGADO",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32HC840,ud,"Geometría de corrugas, aceros",1,E29BCS010,ud,"ENSAYO COMPLETO ACERO CORRUGADO",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32HC860,ud,"Doblado-desdoblado, aceros",1,E29BCS010,ud,"ENSAYO COMPLETO ACERO CORRUGADO",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32HC870,ud,"Límite elástico / tensión de rotura, aceros",1,E29BCS010,ud,"ENSAYO COMPLETO ACERO CORRUGADO",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32HC880,ud,"Alargamiento de rotura, aceros",1,E29BCS010,ud,"ENSAYO COMPLETO ACERO CORRUGADO",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32HF010,ud,"Consistencia cono Abrams",2,E29BFF015,ud,"SERIE 2 PROBETAS, HORMIGÓN",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32HF025,ud,"Resist. a compresión, serie de 2 probetas",1,E29BFF015,ud,"SERIE 2 PROBETAS, HORMIGÓN",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32QM010,ud,"Humedad por desecación, maderas",1,E29DM070,ud,"ENSAYO COMPLETO, MADERAS ESTRUCT.",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32QM020,ud,"Peso específico, maderas",1,E29DM070,ud,"ENSAYO COMPLETO, MADERAS ESTRUCT.",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32QM030,ud,"Resistencia a cortante, maderas",1,E29DM070,ud,"ENSAYO COMPLETO, MADERAS ESTRUCT.",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32QM040,ud,"Dureza, maderas",1,E29DM070,ud,"ENSAYO COMPLETO, MADERAS ESTRUCT.",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32QM050,ud,"Resistencia a flexión maderas",1,E29DM070,ud,"ENSAYO COMPLETO, MADERAS ESTRUCT.",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32QM060,ud,"Tracción paralela, maderas",1,E29DM070,ud,"ENSAYO COMPLETO, MADERAS ESTRUCT.",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32QM070,ud,"Tracción perpendicular, maderas",1,E29DM070,ud,"ENSAYO COMPLETO, MADERAS ESTRUCT.",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32QM080,ud,"Compresión paralela, maderas",1,E29DM070,ud,"ENSAYO COMPLETO, MADERAS ESTRUCT.",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32QM085,ud,"Compresión perpendicular, maderas",1,E29DM070,ud,"ENSAYO COMPLETO, MADERAS ESTRUCT.",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
P32QM090,ud,"Resistencia a la hienda, maderas",1,E29DM070,ud,"ENSAYO COMPLETO, MADERAS ESTRUCT.",1," "," ",E29#,"CONTROL DE CALIDAD Y ENSAYOS"
MAQUINARIA,"UNIDAD DE OBRA",SUBCAPITULO,CAPITULO
CODIGO,ud,"NOMBRE MAQUINARIA",CANTIDAD,PRECIO,IMPORTE,CODIGO,ud,NOMBRE,CANTIDAD,CODIGO,NOMBRE,CODIGO,NOMBRE
M02GT002,h,"Grúa pluma 30 m./0,75 t",3.872,E05HLA010,m3,"HA-25/P/20 ENCOFRADO MADERA LOSAS (85 kg/m3)",1,E33M#,"SUPERCAPITULO DEL E33L#",E03#,"RED DE SANEAMIENTO"
M02GT002,h,"Grúa pluma 30 m./0,75 t",0,E05HLA010,m3,"HA-25/P/20 ENCOFRADO MADERA LOSAS (85 kg/m3)",0,E05H#,"ESTRUCTURAS DE HORMIGÓN",E05#,ESTRUCTURAS
M02GT002,h,"Grúa pluma 30 m./0,75 t",3.872,E05HLA010,m3,"HA-25/P/20 ENCOFRADO MADERA LOSAS (85 kg/m3)",1,E33M#,"SUPERCAPITULO DEL E33L#",E03#,"RED DE SANEAMIENTO"
M02GT002,h,"Grúa pluma 30 m./0,75 t",0,E05HLA010,m3,"HA-25/P/20 ENCOFRADO MADERA LOSAS (85 kg/m3)",0,E05H#,"ESTRUCTURAS DE HORMIGÓN",E05#,ESTRUCTURAS
M02GT130,h,"Grúa torre automontante 35 t/m",2.376,E04CM090,m3,"HORMIGÓN LIMP. HM-20/P/20/I  V. GRÚA",5.94," "," ",E04#,CIMENTACIONES
M03HH020,h,"Hormigonera 200 l gasolina",0,E07RC040,m2,"RECIBIDO CERCOS EN MURO EXTERIOR A REVESTIR",0," "," ",E07#,"CERRAMIENTOS Y DIVISIONES"
M03HH020,h,"Hormigonera 200 l gasolina",0,E07RE020,m2,"RECIBIDO REJA EN FABRICA LADRILLO MORTERO",0," "," ",E07#,"CERRAMIENTOS Y DIVISIONES"
M03HH020,h,"Hormigonera 200 l gasolina",0.036,E09ISB020,u,"REMATE CHIMENEA P/FÁBRICA REVEST.",2," "," ",E09#,CUBIERTAS
M03HH020,h,"Hormigonera 200 l gasolina",0.104,E06PA010,m,"ALBARDILLA PIEDRA CALIZA 40x10cm",32.5," "," ",E06#,"PIEDRA NATURAL"
M03HH020,h,"Hormigonera 200 l gasolina",0.07832,E09ISD140,m,"CUMBRERA/LIMA TEJA PLANA",9.79," "," ",E09#,CUBIERTAS
M03HH020,h,"Hormigonera 200 l gasolina",0.04472,E09ISJ010,m,"BABERO ZINC 40 cm",11.18," "," ",E09#,CUBIERTAS
M03HH020,h,"Hormigonera 200 l gasolina",0.4455,E07TLB040,m2,"TABICÓN LHD 9cm INT.MORTERO BASTARDO BLANCO",49.5," "," ",E07#,"CERRAMIENTOS Y DIVISIONES"
M05EC110,h,"Miniexcavadora hidráulica cadenas 1,2 t",5.04,E02ES050,m3,"EXCAVACIÓN ZANJA SANEAMIENTO T.DURO MECÁNICA",31.5," "," ",E02#,"ACONDICIONAMIENTO DEL TERRENO"
M05EC110,h,"Miniexcavadora hidráulica cadenas 1,2 t",1.3122,E02PS050,m3,"EXCAVACIÓN ARQUETA SANEAMIENTO A MÁQUINA T.DURO",7.29," "," ",E02#,"ACONDICIONAMIENTO DEL TERRENO"
M05EN030,h,"Excav.hidráulica neumáticos 100 CV",11.088,E02EM030,m3,"EXCAVACIÓN ZANJA A MÁQUINA TERRENO COMPACTO",39.6," "," ",E02#,"ACONDICIONAMIENTO DEL TERRENO"
M05EN030,h,"Excav.hidráulica neumáticos 100 CV",4.4572,E02TT040,m3,"TRANSPORTE VERTEDERO <20km. CARGA MECÁNICA",111.43," "," ",E02#,"ACONDICIONAMIENTO DEL TERRENO"
M05PN010,h,"Pala cargadora neumáticos 85 CV/1,2m3",2.178,E02AM010,m2,"DESBROCE Y LIMPIEZA DE TERRENO A MÁQUINA",217.8," "," ",E02#,"ACONDICIONAMIENTO DEL TERRENO"
M07CB030,h,"Camión basculante 6x4 20 t",21.1717,E02TT040,m3,"TRANSPORTE VERTEDERO <20km. CARGA MECÁNICA",111.43," "," ",E02#,"ACONDICIONAMIENTO DEL TERRENO"
M07N060,m3,"Canon de desbroce a vertedero",111.43,E02TT040,m3,"TRANSPORTE VERTEDERO <20km. CARGA MECÁNICA",111.43," "," ",E02#,"ACONDICIONAMIENTO DEL TERRENO"
M08RI010,h,"Pisón vibrante 70 kg.",26.775,E02ES050,m3,"EXCAVACIÓN ZANJA SANEAMIENTO T.DURO MECÁNICA",31.5," "," ",E02#,"ACONDICIONAMIENTO DEL TERRENO"
M08RI010,h,"Pisón vibrante 70 kg.",5.832,E02PS050,m3,"EXCAVACIÓN ARQUETA SANEAMIENTO A MÁQUINA T.DURO",7.29," "," ",E02#,"ACONDICIONAMIENTO DEL TERRENO"
M11HV120,h,"Aguja eléct.c/convertid.gasolina D=79mm",5.7024,E04CA100,m3,"HORMIGÓN ARMADO HA-25/P/40/IIa V.BOMBA",15.84," "," ",E04#,CIMENTACIONES
M13CP105,u,"Puntal telesc. normal 3 m",2.7104,E05HLA010,m3,"HA-25/P/20 ENCOFRADO MADERA LOSAS (85 kg/m3)",1,E33M#,"SUPERCAPITULO DEL E33L#",E03#,"RED DE SANEAMIENTO"
M13CP105,u,"Puntal telesc. normal 3 m",0,E05HLA010,m3,"HA-25/P/20 ENCOFRADO MADERA LOSAS (85 kg/m3)",0,E05H#,"ESTRUCTURAS DE HORMIGÓN",E05#,ESTRUCTURAS
M13EM030,m2,"Tablero encofrar 22 mm. 4 p.",203.28,E05HLA010,m3,"HA-25/P/20 ENCOFRADO MADERA LOSAS (85 kg/m3)",1,E33M#,"SUPERCAPITULO DEL E33L#",E03#,"RED DE SANEAMIENTO"
M13EM030,m2,"Tablero encofrar 22 mm. 4 p.",0,E05HLA010,m3,"HA-25/P/20 ENCOFRADO MADERA LOSAS (85 kg/m3)",0,E05H#,"ESTRUCTURAS DE HORMIGÓN",E05#,ESTRUCTURAS
"MANO DE OBRA","UNIDAD DE OBRA",SUBCAPITULO,CAPITULO
CODIGO,ud,"NOMBRE MANO DE OBRA",CANTIDAD,PRECIO,IMPORTE,CODIGO,ud,NOMBRE,CANTIDAD,CODIGO,NOMBRE,CODIGO,NOMBRE
O01OA030,h,"Oficial primera",11.7,E03ALA010,u,"ARQUETA LADRILLO PIE/BAJANTE 38x38x50cm",6," "," ",E03#,"RED DE SANEAMIENTO"
O01OA030,h,"Oficial primera",13.65,E03ALR020,u,"ARQUETA LADRILLO REGISTRO 38x38x50 cm",7," "," ",E03#,"RED DE SANEAMIENTO"
O01OA030,h,"Oficial primera",5.5,E03ALR040,u,"ARQUETA LADRILLO REGISTRO 51x51x65 cm",2," "," ",E03#,"RED DE SANEAMIENTO"
O01OA030,h,"Oficial primera",7.4,E03ALR060,u,"ARQUETA LADRILLO REGISTRO 63x63x80 cm",2," "," ",E03#,"RED DE SANEAMIENTO"
O01OA030,h,"Oficial primera",11.4,E03ODP040,m,"TUBO DRENAJE PE-AD CORRUGADO DOBLE D=110 mm",60," "," ",E03#,"RED DE SANEAMIENTO"
